chr	start	end	copy
3	178500001	179000000	-0.07934495332660808
3	179000001	179500000	-0.07228584760925447
3	179500001	180000000	-0.07207290902371596
3	180000001	180500000	-0.13383234337669447
3	180500001	181000000	-0.13418042409005124
3	181000001	181500000	-0.12156031656847126
3	181500001	182000000	-0.11660658208578448
3	182000001	182500000	-0.1005407816769779
3	182500001	183000000	-0.13167649267367698
3	183000001	183500000	-0.1105950957539616
3	183500001	184000000	-0.1221514172623926
3	184000001	184500000	-0.03389036254705232
3	184500001	185000000	-0.11496656537431635
3	185000001	185500000	-0.10278190783205364
3	185500001	186000000	-0.10081462413050586
3	186000001	186500000	-0.09320367710544757
3	186500001	187000000	-0.07187022656632414
3	187000001	187500000	-0.08414299550381607
3	187500001	188000000	-0.0764698320092046
3	188000001	188500000	-0.07157862262185592
3	188500001	189000000	-0.10906291228626605
3	189000001	189500000	-0.08306305030454203
3	189500001	190000000	-0.14023959813043915
3	190000001	190500000	-0.04632789550039387
3	190500001	191000000	-0.02631203719323586
3	191000001	191500000	0.033786968962333706
3	191500001	192000000	0.031263100487470524
3	192000001	192500000	0.027228471251509637
3	192500001	193000000	-0.02487128060024898
3	193000001	193500000	0.03588481562040884
3	193500001	194000000	0.0493021202526733
3	194000001	194500000	
3	194500001	195000000	0.09636874648371148
3	195000001	195500000	0.20265223861764103
3	195500001	196000000	0.04206047764040562
3	196000001	196500000	-0.031656675880239855
3	196500001	197000000	0.11101277752465268
3	197000001	197500000	0.05897219509230422
3	197500001	198000000	
3	198000001	198500000	
4	1	500000	
4	500001	1000000	-0.033545477505971213
4	1000001	1500000	
4	1500001	2000000	-0.0636628661641594
4	2000001	2500000	-0.0710905925889619
4	2500001	3000000	-0.10135146688803012
4	3000001	3500000	-0.05340901763582105
4	3500001	4000000	0.15746479773847308
4	4000001	4500000	-0.08214333118558936
4	4500001	5000000	-0.08253045159660477
4	5000001	5500000	-0.03851716441467403
4	5500001	6000000	-0.0514804624875329
4	6000001	6500000	-0.005663706205486927
4	6500001	7000000	-0.08000234287751018
4	7000001	7500000	-0.012337583297581759
4	7500001	8000000	-0.02305932576259023
4	8000001	8500000	-0.004322396912434826
4	8500001	9000000	
4	9000001	9500000	
4	9500001	10000000	-0.09867929731218417
4	10000001	10500000	-0.09817475992524284
4	10500001	11000000	-0.08835085227861668
4	11000001	11500000	-0.108485893789855
4	11500001	12000000	-0.08365952180216446
4	12000001	12500000	-0.12023904896556106
4	12500001	13000000	-0.11621836468965477
4	13000001	13500000	-0.10010709982352084
4	13500001	14000000	-0.08627864213282932
4	14000001	14500000	-0.09148616815622797
4	14500001	15000000	-0.09722437388576305
4	15000001	15500000	-0.0810635665679751
4	15500001	16000000	-0.0915241398898756
4	16000001	16500000	-0.05002589069391804
4	16500001	17000000	-0.10817239538118585
4	17000001	17500000	-0.0881638045502646
4	17500001	18000000	-0.08687476166364251
4	18000001	18500000	-0.09866643459211726
4	18500001	19000000	-0.10000770591135628
4	19000001	19500000	-0.07819571174326861
4	19500001	20000000	-0.11298416721470762
4	20000001	20500000	-0.07865311089541065
4	20500001	21000000	-0.10446094562850342
4	21000001	21500000	-0.06475764914373217
4	21500001	22000000	-0.11180704881525498
4	22000001	22500000	-0.06782839791994086
4	22500001	23000000	-0.10806436838339789
4	23000001	23500000	-0.10151774765806887
4	23500001	24000000	-0.09270643006193136
4	24000001	24500000	-0.0653680345510162
4	24500001	25000000	-0.07656865069483132
4	25000001	25500000	-0.08005984561172166
4	25500001	26000000	-0.10921192330640067
4	26000001	26500000	-0.10146447296413316
4	26500001	27000000	-0.09082494204596421
4	27000001	27500000	-0.09935262098995051
4	27500001	28000000	-0.09738078374000007
4	28000001	28500000	-0.12494891560611292
4	28500001	29000000	-0.09247516685239886
4	29000001	29500000	-0.10098763308097035
4	29500001	30000000	-0.10578338135631186
4	30000001	30500000	-0.11931960173306001
4	30500001	31000000	-0.09764898277177565
4	31000001	31500000	-0.08563366399456954
4	31500001	32000000	
4	32000001	32500000	-0.1222215806191632
4	32500001	33000000	
4	33000001	33500000	-0.06776763888611488
4	33500001	34000000	-0.06223958067231503
4	34000001	34500000	-0.1064438525539605
4	34500001	35000000	-0.10979841603527182
4	35000001	35500000	-0.0941888360625116
4	35500001	36000000	-0.09711475911898469
4	36000001	36500000	-0.08960987514591999
4	36500001	37000000	-0.07946704335249995
4	37000001	37500000	-0.09498556394471933
4	37500001	38000000	-0.07967565027947357
4	38000001	38500000	-0.06662937921425702
4	38500001	39000000	-0.09137819153633749
4	39000001	39500000	-0.15374512318449673
4	39500001	40000000	-0.17944750947816807
4	40000001	40500000	
4	40500001	41000000	-0.12382713634401887
4	41000001	41500000	-0.1013386400899214
4	41500001	42000000	-0.09176450746390864
4	42000001	42500000	-0.10455143722928133
4	42500001	43000000	-0.08968752684333495
4	43000001	43500000	-0.09898913231973816
4	43500001	44000000	-0.09371913730005875
4	44000001	44500000	-0.09910541241658553
4	44500001	45000000	-0.1053492979613519
4	45000001	45500000	-0.09927991614759649
4	45500001	46000000	-0.09832494786517597
4	46000001	46500000	-0.08845395143517225
4	46500001	47000000	-0.06586097223691713
4	47000001	47500000	-0.11809633133028596
4	47500001	48000000	-0.09318304504255799
4	48000001	48500000	-0.11646414996347983
4	48500001	49000000	-0.1382190915485163
4	49000001	49500000	
4	49500001	50000000	
4	50000001	50500000	
4	50500001	51000000	
4	51000001	51500000	
4	51500001	52000000	
4	52000001	52500000	
4	52500001	53000000	
4	53000001	53500000	-0.09099110028314061
4	53500001	54000000	-0.09198373056127038
4	54000001	54500000	-0.11281950894261793
4	54500001	55000000	-0.10138577212653212
4	55000001	55500000	-0.07968103642828449
4	55500001	56000000	-0.10447564216856607
4	56000001	56500000	-0.13474638793825933
4	56500001	57000000	-0.11446821910882043
4	57000001	57500000	-0.11694083822532292
4	57500001	58000000	-0.08197725136850033
4	58000001	58500000	-0.09027514770425232
4	58500001	59000000	-0.11170036549015479
4	59000001	59500000	-0.12308801800407225
4	59500001	60000000	
4	60000001	60500000	-0.10666535370412876
4	60500001	61000000	-0.09530253385531562
4	61000001	61500000	-0.11683726635478552
4	61500001	62000000	-0.0993642914592803
4	62000001	62500000	-0.11486483694389925
4	62500001	63000000	-0.09898328728697792
4	63000001	63500000	-0.08551512995193356
4	63500001	64000000	-0.14624641765457483
4	64000001	64500000	-0.13971866724664997
4	64500001	65000000	
4	65000001	65500000	-0.13240783563366076
4	65500001	66000000	-0.11059410725904407
4	66000001	66500000	-0.1162463823110767
4	66500001	67000000	-0.09703689138334831
4	67000001	67500000	-0.09540177800155199
4	67500001	68000000	-0.1055945327867826
4	68000001	68500000	0.6036702221698494
4	68500001	69000000	-0.12699841499164652
4	69000001	69500000	-0.10239716801464703
4	69500001	70000000	-0.11197965603580519
4	70000001	70500000	-0.26399599499669507
4	70500001	71000000	-0.10214769639654864
4	71000001	71500000	-0.10666109475251959
4	71500001	72000000	-0.17548421771140302
4	72000001	72500000	-0.0851766951399151
4	72500001	73000000	-0.10965716313734995
4	73000001	73500000	-0.09893437131377314
4	73500001	74000000	-0.13152969268699685
4	74000001	74500000	-0.10352920927286609
4	74500001	75000000	-0.12109183225266629
4	75000001	75500000	
4	75500001	76000000	-0.07728236829007704
4	76000001	76500000	-0.1077067854675533
4	76500001	77000000	-0.12299225969555515
4	77000001	77500000	-0.09152180136239006
4	77500001	78000000	-0.12689665258313293
4	78000001	78500000	-0.013985772029877995
4	78500001	79000000	-0.09926914649070086
4	79000001	79500000	-0.05441875140671419
4	79500001	80000000	-0.11790905891135514
4	80000001	80500000	-0.11185002727413249
4	80500001	81000000	-0.06583245161326531
4	81000001	81500000	-0.11431555957654585
4	81500001	82000000	-0.13813896719488866
4	82000001	82500000	-0.06227455090702334
4	82500001	83000000	-0.07178062386753302
4	83000001	83500000	-0.11908323773389518
4	83500001	84000000	-0.13132603276882207
4	84000001	84500000	-0.12817851438432437
4	84500001	85000000	-0.1333930206106184
4	85000001	85500000	-0.10143329471604598
4	85500001	86000000	-0.1372477128058195
4	86000001	86500000	-0.10198930429042334
4	86500001	87000000	-0.09868527150483457
4	87000001	87500000	-0.1324585317480655
4	87500001	88000000	-0.1261693121832177
4	88000001	88500000	-0.07085494208057083
4	88500001	89000000	-0.09325323136313823
4	89000001	89500000	-0.13725642715649566
4	89500001	90000000	-0.08947627358847124
4	90000001	90500000	-0.08291193950782252
4	90500001	91000000	-0.10311319856867615
4	91000001	91500000	-0.11431642934368058
4	91500001	92000000	-0.07266554143523594
4	92000001	92500000	-0.08590536275572942
4	92500001	93000000	-0.11253758297448714
4	93000001	93500000	-0.09757529595002516
4	93500001	94000000	-0.09297919937363912
4	94000001	94500000	-0.09263477813551958
4	94500001	95000000	-0.09556722327453224
4	95000001	95500000	-0.14212950096117147
4	95500001	96000000	-0.12301412179861837
4	96000001	96500000	-0.10480036799285958
4	96500001	97000000	-0.11989210227313071
4	97000001	97500000	-0.0904452041165366
4	97500001	98000000	-0.09824384972578606
4	98000001	98500000	-0.08999353704899322
4	98500001	99000000	-0.11636430347743575
4	99000001	99500000	-0.09417738076569353
4	99500001	100000000	-0.10847951632009965
4	100000001	100500000	-0.11522591440490104
4	100500001	101000000	-0.1016327951782336
4	101000001	101500000	-0.1132694869131654
4	101500001	102000000	-0.107766054442548
4	102000001	102500000	-0.10657827355816256
4	102500001	103000000	-0.10582516806073707
4	103000001	103500000	-0.09560446736958723
4	103500001	104000000	-0.09152003242616089
4	104000001	104500000	-0.08632038805457252
4	104500001	105000000	-0.1289488297766568
4	105000001	105500000	-0.09748491402199315
4	105500001	106000000	-0.0896105943591745
4	106000001	106500000	-0.13234565952900587
4	106500001	107000000	-0.10864756496159392
4	107000001	107500000	-0.11624771120620976
4	107500001	108000000	-0.09851444466017883
4	108000001	108500000	-0.08329131615370697
4	108500001	109000000	-0.09548139410113929
4	109000001	109500000	-0.08853674733398564
4	109500001	110000000	-0.15656077207492589
4	110000001	110500000	-0.10883079691011756
4	110500001	111000000	-0.1086784066394998
4	111000001	111500000	-0.1277114530171716
4	111500001	112000000	-0.14541588785578677
4	112000001	112500000	-0.1161026244673617
4	112500001	113000000	-0.08793869952724903
4	113000001	113500000	-0.12848744132705522
4	113500001	114000000	-0.15713256048870616
4	114000001	114500000	-0.10789268538684214
4	114500001	115000000	-0.10374592164324743
4	115000001	115500000	-0.09633393888490457
4	115500001	116000000	-0.09494404439998218
4	116000001	116500000	-0.12466821597312704
4	116500001	117000000	-0.06778501920588965
4	117000001	117500000	-0.12825828317259796
4	117500001	118000000	-0.09251031330593375
4	118000001	118500000	-0.10646570495451115
4	118500001	119000000	-0.11379204423536811
4	119000001	119500000	-0.17519643821152237
4	119500001	120000000	-0.13685278213248886
4	120000001	120500000	-0.1834741906566756
4	120500001	121000000	-0.08725456636556153
4	121000001	121500000	-0.10089338423210602
4	121500001	122000000	-0.1251213205657144
4	122000001	122500000	-0.09913600829357491
4	122500001	123000000	-0.10471977623835803
4	123000001	123500000	-0.09613329895556708
4	123500001	124000000	-0.14235540120334533
4	124000001	124500000	-0.10265522645891927
4	124500001	125000000	-0.10986474011239489
4	125000001	125500000	-0.08484493224886294
4	125500001	126000000	-0.12151537404544852
4	126000001	126500000	-0.09299568400457452
4	126500001	127000000	-0.10585417436735142
4	127000001	127500000	-0.10667903266928959
4	127500001	128000000	-0.12157269342132719
4	128000001	128500000	-0.08932164894554544
4	128500001	129000000	-0.14879716722422576
4	129000001	129500000	-0.1100539448379642
4	129500001	130000000	-0.15130861550907743
4	130000001	130500000	-0.08762363714963199
4	130500001	131000000	-0.1064375886237123
4	131000001	131500000	-0.09655288441281504
4	131500001	132000000	-0.11691832206280231
4	132000001	132500000	-0.10088031465953347
4	132500001	133000000	-0.1338306601904077
4	133000001	133500000	-0.09627861227924021
4	133500001	134000000	-0.1084175924991135
4	134000001	134500000	-0.11141916348478453
4	134500001	135000000	-0.12060820150549412
4	135000001	135500000	-0.08918346311864618
4	135500001	136000000	-0.10157064230268924
4	136000001	136500000	-0.11332802561170646
4	136500001	137000000	-0.10401409427086977
4	137000001	137500000	-0.05208246651073822
4	137500001	138000000	-0.10913054087029547
4	138000001	138500000	-0.12849715362312578
4	138500001	139000000	-0.09153669008515723
4	139000001	139500000	-0.09180606942570878
4	139500001	140000000	-0.09954470114556477
4	140000001	140500000	-0.17968213586730203
4	140500001	141000000	-0.06525104275328227
4	141000001	141500000	-0.11361107325116782
4	141500001	142000000	-0.10246853990122225
4	142000001	142500000	-0.09295819835176695
4	142500001	143000000	-0.13406620563386495
4	143000001	143500000	-0.07943465605727835
4	143500001	144000000	-0.11681006812404804
4	144000001	144500000	-0.11615528024200635
4	144500001	145000000	-0.1448004183295657
4	145000001	145500000	-0.1006874389181043
4	145500001	146000000	-0.09017052871536822
4	146000001	146500000	-0.12795111002866844
4	146500001	147000000	-0.10846209450771838
4	147000001	147500000	-0.13335161589017436
4	147500001	148000000	-0.08109677894693813
4	148000001	148500000	-0.08554237651375594
4	148500001	149000000	-0.10058087636670611
4	149000001	149500000	-0.08535291940946789
4	149500001	150000000	-0.09298461337823413
4	150000001	150500000	-0.09634759671128804
4	150500001	151000000	-0.11916554115062676
4	151000001	151500000	-0.023417230075353915
4	151500001	152000000	-0.165063281881334
4	152000001	152500000	-0.1349436941202501
4	152500001	153000000	-0.05902192645887016
4	153000001	153500000	-0.10028648243696614
4	153500001	154000000	-0.108122074374081
4	154000001	154500000	-0.09399526066477859
4	154500001	155000000	-0.08436541787690513
4	155000001	155500000	-0.09494739488440637
4	155500001	156000000	-0.10861506006562813
4	156000001	156500000	-0.11145407573869599
4	156500001	157000000	-0.12817928640372936
4	157000001	157500000	-0.0877991081233751
4	157500001	158000000	-0.11459464172882433
4	158000001	158500000	-0.09600536718403485
4	158500001	159000000	-0.11869559916613942
4	159000001	159500000	-0.1559422617698194
4	159500001	160000000	-0.11613580166780464
4	160000001	160500000	-0.13918798624792936
4	160500001	161000000	-0.1258953097697494
4	161000001	161500000	-0.11947968583223721
4	161500001	162000000	-0.10747903152745929
4	162000001	162500000	-0.13666111169521464
4	162500001	163000000	-0.09966755906740206
4	163000001	163500000	-0.10772783718441316
4	163500001	164000000	-0.09340651353376501
4	164000001	164500000	-0.10592051873110789
4	164500001	165000000	-0.1132734536458443
4	165000001	165500000	-0.12260090679306447
4	165500001	166000000	-0.14568404919865055
4	166000001	166500000	-0.12162232573535417
4	166500001	167000000	-0.12600678981872
4	167000001	167500000	-0.13413698165733595
4	167500001	168000000	-0.05880620282692135
4	168000001	168500000	-0.11740247382451294
4	168500001	169000000	-0.11007297057882191
4	169000001	169500000	-0.12102098582086354
4	169500001	170000000	-0.10031564200751104
4	170000001	170500000	-0.10297434674716975
4	170500001	171000000	-0.12854841219614455
4	171000001	171500000	-0.11324730862613157
4	171500001	172000000	-0.12541656800979092
4	172000001	172500000	-0.09615822437678448
4	172500001	173000000	-0.1443341971330222
4	173000001	173500000	-0.09880762012498913
4	173500001	174000000	-0.10812016985221022
4	174000001	174500000	-0.11983322697885629
4	174500001	175000000	-0.10870065355097706
4	175000001	175500000	-0.11703598645417829
4	175500001	176000000	-0.0995856368521622
4	176000001	176500000	-0.11661354861698324
4	176500001	177000000	-0.09439043007228892
4	177000001	177500000	-0.10377326095310928
4	177500001	178000000	-0.12088383604227097
4	178000001	178500000	-0.15397471578612823
4	178500001	179000000	-0.10243090547623511
4	179000001	179500000	-0.0857188969165466
4	179500001	180000000	-0.11074875961467932
4	180000001	180500000	-0.11684151881107117
4	180500001	181000000	-0.12255878204224016
4	181000001	181500000	-0.10677973078466617
4	181500001	182000000	-0.13505447714243204
4	182000001	182500000	-0.13180393661836698
4	182500001	183000000	-0.08336376754719012
4	183000001	183500000	-0.10447242512951312
4	183500001	184000000	-0.12110965510912285
4	184000001	184500000	-0.11687130315365037
4	184500001	185000000	-0.12747545544631594
4	185000001	185500000	-0.07149234688447785
4	185500001	186000000	-0.09586320858579335
4	186000001	186500000	-0.1303595599814198
4	186500001	187000000	-0.08706032867752361
4	187000001	187500000	-0.10766498975097374
4	187500001	188000000	-0.14391717788465078
4	188000001	188500000	-0.11015146456106706
4	188500001	189000000	-0.13660915720959285
4	189000001	189500000	-0.11356990826897681
4	189500001	190000000	-0.1328991774895022
4	190000001	190500000	-0.13371263229600527
4	190500001	191000000	0.8793645015472662
4	191000001	191500000	
5	1	500000	
5	500001	1000000	0.09695000667300682
5	1000001	1500000	0.09656628605663749
5	1500001	2000000	0.10800523947939271
5	2000001	2500000	0.060922587086154265
5	2500001	3000000	0.04986852197924101
5	3000001	3500000	0.06369546498617246
5	3500001	4000000	0.06622043439608183
5	4000001	4500000	0.01757868054789148
5	4500001	5000000	0.009384932152268334
5	5000001	5500000	0.07991293345455844
5	5500001	6000000	0.07647005862618579
5	6000001	6500000	0.07091138153576945
5	6500001	7000000	0.0668119418951938
5	7000001	7500000	0.007529885179842013
5	7500001	8000000	0.06833516656381607
5	8000001	8500000	0.010528349365654496
5	8500001	9000000	0.01504618719438358
5	9000001	9500000	0.05343517452260404
5	9500001	10000000	0.054704042531863
5	10000001	10500000	0.031921770203368484
5	10500001	11000000	0.08625405537197788
5	11000001	11500000	0.03710315003656613
5	11500001	12000000	0.013201060512641428
5	12000001	12500000	-0.025803900230611614
5	12500001	13000000	-0.0010318614098602321
5	13000001	13500000	0.028395886699864616
5	13500001	14000000	0.0300913197030085
5	14000001	14500000	0.0558477100894213
5	14500001	15000000	0.04559228917856195
5	15000001	15500000	0.029432043572862596
5	15500001	16000000	0.0390458769181524
5	16000001	16500000	0.05384304364605281
5	16500001	17000000	0.023499903823475388
5	17000001	17500000	0.007215001246569343
5	17500001	18000000	
5	18000001	18500000	-0.00884726855439412
5	18500001	19000000	0.0071307820664875355
5	19000001	19500000	-0.018869497201483405
5	19500001	20000000	-0.006105003503108051
5	20000001	20500000	0.0119441564099438
5	20500001	21000000	-0.024605188210716153
5	21000001	21500000	0.03863223379180728
5	21500001	22000000	0.13407080965184584
5	22000001	22500000	-0.004975101063393522
5	22500001	23000000	0.0431832068934801
5	23000001	23500000	0.03321644614504213
5	23500001	24000000	-0.021987540985022827
5	24000001	24500000	0.0056281110871092815
5	24500001	25000000	0.006883884309460335
5	25000001	25500000	-0.006183914913384513
5	25500001	26000000	0.006829925765750912
5	26000001	26500000	-0.017421645680245325
5	26500001	27000000	-0.00423125916594773
5	27000001	27500000	0.01575029427761895
5	27500001	28000000	-0.028179570395105054
5	28000001	28500000	0.024096971320220723
5	28500001	29000000	-0.013047066850521857
5	29000001	29500000	0.03471936435415493
5	29500001	30000000	-0.00834132095961658
5	30000001	30500000	0.0011877562183481563
5	30500001	31000000	0.020066235804823737
5	31000001	31500000	0.025050958419065773
5	31500001	32000000	0.016752286920988412
5	32000001	32500000	0.018101023092546895
5	32500001	33000000	0.03261919179817937
5	33000001	33500000	0.02518019448761872
5	33500001	34000000	0.06162854275688517
5	34000001	34500000	0.3282720735789123
5	34500001	35000000	0.02299375443814515
5	35000001	35500000	0.041319108479531595
5	35500001	36000000	0.03296632431669562
5	36000001	36500000	0.02066463919032785
5	36500001	37000000	0.052891971166821136
5	37000001	37500000	-0.062111073633315445
5	37500001	38000000	0.033826348430514734
5	38000001	38500000	0.052956882632487226
5	38500001	39000000	0.060890011274982586
5	39000001	39500000	-0.003062216393724333
5	39500001	40000000	0.05172466511558913
5	40000001	40500000	0.046680464538037834
5	40500001	41000000	-0.014090027056238774
5	41000001	41500000	0.047146397208848514
5	41500001	42000000	-0.0018400260454205302
5	42000001	42500000	0.04591914317020978
5	42500001	43000000	0.02710765230472469
5	43000001	43500000	0.0016377406071105482
5	43500001	44000000	0.0020807531423271378
5	44000001	44500000	0.04203252405499467
5	44500001	45000000	0.00913822043540924
5	45000001	45500000	0.016292603772702224
5	45500001	46000000	0.03485179685689998
5	46000001	46500000	
5	46500001	47000000	
5	47000001	47500000	
5	47500001	48000000	
5	48000001	48500000	
5	48500001	49000000	
5	49000001	49500000	
5	49500001	50000000	0.07531155812746151
5	50000001	50500000	0.029422620356250415
5	50500001	51000000	0.002895103286725864
5	51000001	51500000	-0.003218526545279207
5	51500001	52000000	0.013037774574415436
5	52000001	52500000	0.010462777402073466
5	52500001	53000000	0.019295804391437885
5	53000001	53500000	-0.002464983151630901
5	53500001	54000000	0.07660089406343022
5	54000001	54500000	0.05317422872950962
5	54500001	55000000	-0.02540837403110755
5	55000001	55500000	0.014067023118514509
5	55500001	56000000	0.03840344337256126
5	56000001	56500000	0.018597390436362632
5	56500001	57000000	0.03641714725159801
5	57000001	57500000	0.018544212203627827
5	57500001	58000000	0.0574943263717509
5	58000001	58500000	0.021905500956751547
5	58500001	59000000	-0.000719910120082186
5	59000001	59500000	0.03141559326041147
5	59500001	60000000	0.03670062619289519
5	60000001	60500000	0.005270546430014075
5	60500001	61000000	0.022873371343801078
5	61000001	61500000	0.05016462640232722
5	61500001	62000000	-0.011615626849263915
5	62000001	62500000	0.044289311901257074
5	62500001	63000000	0.02026384853361767
5	63000001	63500000	0.03300482769839745
5	63500001	64000000	0.01676751852240826
5	64000001	64500000	0.01796492524688841
5	64500001	65000000	-0.046036042111299476
5	65000001	65500000	4.9137614517519906e-5
5	65500001	66000000	0.08423097843710999
5	66000001	66500000	0.024052217386821038
5	66500001	67000000	0.019077805265202634
5	67000001	67500000	0.0016221898584215413
5	67500001	68000000	0.06754453723907104
5	68000001	68500000	0.03750623415756461
5	68500001	69000000	0.04647795388671907
5	69000001	69500000	-0.5096023343608227
5	69500001	70000000	
5	70000001	70500000	-0.8267491271285845
5	70500001	71000000	0.2663852343858598
5	71000001	71500000	0.05469781754678194
5	71500001	72000000	0.05922514774360643
5	72000001	72500000	0.00427793672255772
5	72500001	73000000	0.0284841540754175
5	73000001	73500000	0.04940282757231928
5	73500001	74000000	0.050011310469988364
5	74000001	74500000	0.011741795130909035
5	74500001	75000000	-0.022826598388120015
5	75000001	75500000	0.033312982460119794
5	75500001	76000000	0.029270716589409523
5	76000001	76500000	0.052021913086672984
5	76500001	77000000	0.01599962408269
5	77000001	77500000	-0.004910041368738003
5	77500001	78000000	0.014061504872829167
5	78000001	78500000	0.02607897628905166
5	78500001	79000000	-0.016751252572620154
5	79000001	79500000	0.05183886515525176
5	79500001	80000000	-0.02808323131421697
5	80000001	80500000	0.011545314436404028
5	80500001	81000000	-0.01637324946785248
5	81000001	81500000	0.019624587400897828
5	81500001	82000000	0.03371537462182368
5	82000001	82500000	0.00869104086149363
5	82500001	83000000	0.03268580074566224
5	83000001	83500000	0.023806469503608513
5	83500001	84000000	-0.02505196674161428
5	84000001	84500000	-0.0068858943095439955
5	84500001	85000000	-0.001460153072115329
5	85000001	85500000	0.005908111913462852
5	85500001	86000000	0.023082530185050652
5	86000001	86500000	0.013981569730674704
5	86500001	87000000	0.006926079793586742
5	87000001	87500000	0.019572992632271517
5	87500001	88000000	-0.010009916732361582
5	88000001	88500000	0.032475592480977075
5	88500001	89000000	0.029611958928377816
5	89000001	89500000	0.025915775165837884
5	89500001	90000000	-0.04075109857804284
5	90000001	90500000	0.0167800648587685
5	90500001	91000000	0.008976423307439219
5	91000001	91500000	-0.002749373465030447
5	91500001	92000000	
5	92000001	92500000	-0.010859272397866796
5	92500001	93000000	0.018264892381896793
5	93000001	93500000	0.02402130361840824
5	93500001	94000000	0.004661492575481851
5	94000001	94500000	0.0347356636343896
5	94500001	95000000	0.01288729530008776
5	95000001	95500000	0.029232450403063936
5	95500001	96000000	0.03929925615290377
5	96000001	96500000	0.020667312289088323
5	96500001	97000000	0.00499806167887535
5	97000001	97500000	0.007683487690468204
5	97500001	98000000	0.019638441870820596
5	98000001	98500000	-0.009396705370500516
5	98500001	99000000	-0.07064679082026608
5	99000001	99500000	-0.05281079307557956
5	99500001	100000000	-0.014139926707759707
5	100000001	100500000	0.01869284889225607
5	100500001	101000000	-0.00295499536066528
5	101000001	101500000	0.01008090053834063
5	101500001	102000000	0.025747983988088256
5	102000001	102500000	0.031184081950659862
5	102500001	103000000	0.02936920101159539
5	103000001	103500000	0.012686561971919912
5	103500001	104000000	0.05972730246076891
5	104000001	104500000	-0.01731565547121996
5	104500001	105000000	
5	105000001	105500000	0.010254654899110566
5	105500001	106000000	-0.006586056608892117
5	106000001	106500000	0.030477404400918975
5	106500001	107000000	0.012497140587848685
5	107000001	107500000	0.029438323209051646
5	107500001	108000000	-0.005875783269623668
5	108000001	108500000	-0.024063802694975926
5	108500001	109000000	0.0648898725032435
5	109000001	109500000	0.02994992396851599
5	109500001	110000000	0.03500852940386549
5	110000001	110500000	0.02718608282319948
5	110500001	111000000	0.0007826637491664449
5	111000001	111500000	0.03844383151551721
5	111500001	112000000	0.06185056348252093
5	112000001	112500000	0.022422929721514866
5	112500001	113000000	0.0392443322058268
5	113000001	113500000	0.022316292792717504
5	113500001	114000000	0.014617801952190456
5	114000001	114500000	0.018787877913918324
5	114500001	115000000	0.009620423873514267
5	115000001	115500000	0.033596567583543326
5	115500001	116000000	0.05287303348648393
5	116000001	116500000	-0.004007783176515988
5	116500001	117000000	0.007468451186045301
5	117000001	117500000	0.019410781967670574
5	117500001	118000000	0.0029242211284332977
5	118000001	118500000	0.011552534975737482
5	118500001	119000000	0.011053374669951203
5	119000001	119500000	-0.0009765400575236471
5	119500001	120000000	0.026921538392066704
5	120000001	120500000	-0.0038089001581716776
5	120500001	121000000	-0.001629838672750213
5	121000001	121500000	0.022382955848522214
5	121500001	122000000	0.005314530142331041
5	122000001	122500000	-0.009554155963781853
5	122500001	123000000	0.02259227497385404
5	123000001	123500000	0.05885339333737092
5	123500001	124000000	0.03415431182711685
5	124000001	124500000	0.0017962707764375193
5	124500001	125000000	0.045146427421920016
5	125000001	125500000	0.034282967948230506
5	125500001	126000000	0.004537458435880969
5	126000001	126500000	0.00739473077461978
5	126500001	127000000	0.03221484553590267
5	127000001	127500000	-0.009166398012464506
5	127500001	128000000	0.02799757568471633
5	128000001	128500000	-0.0025934870097276165
5	128500001	129000000	0.03759898639293483
5	129000001	129500000	0.013237736211072416
5	129500001	130000000	0.007775580830299233
5	130000001	130500000	0.0386639637418098
5	130500001	131000000	-0.030048378378748717
5	131000001	131500000	0.03310463459728518
5	131500001	132000000	0.07785905953066621
5	132000001	132500000	0.03233351510305364
5	132500001	133000000	0.0753605626147699
5	133000001	133500000	0.11186485979531133
5	133500001	134000000	0.0009299744161207901
5	134000001	134500000	0.0328617777536904
5	134500001	135000000	0.09744041348330222
5	135000001	135500000	0.06258660449347149
5	135500001	136000000	0.06992454812085004
5	136000001	136500000	0.047923502290301435
5	136500001	137000000	0.10847064806445844
5	137000001	137500000	0.007407964611422065
5	137500001	138000000	-0.009446765514865674
5	138000001	138500000	0.055689639036687874
5	138500001	139000000	
5	139000001	139500000	0.08057009357711571
5	139500001	140000000	-2.8776331538216365e-5
5	140000001	140500000	-0.018771483134388124
5	140500001	141000000	0.03244173051741026
5	141000001	141500000	0.07344459028150295
5	141500001	142000000	0.008646246527853722
5	142000001	142500000	0.09767689152064765
5	142500001	143000000	0.03720213771851947
5	143000001	143500000	0.03494809738112932
5	143500001	144000000	0.03830515979130936
5	144000001	144500000	0.02860246534052109
5	144500001	145000000	0.03887922148022349
5	145000001	145500000	0.05359806697365841
5	145500001	146000000	0.016211483301450745
5	146000001	146500000	0.03590610851843069
5	146500001	147000000	0.01922230428311971
5	147000001	147500000	0.018900448200884254
5	147500001	148000000	0.020383814015327704
5	148000001	148500000	0.051027165174813274
5	148500001	149000000	0.08046901176348122
5	149000001	149500000	0.057701311460129585
5	149500001	150000000	0.11689929915697181
5	150000001	150500000	0.03592778205149451
5	150500001	151000000	0.07143798556951664
5	151000001	151500000	0.07371526637906547
5	151500001	152000000	0.04471968444339176
